Sentence #,Word,Tag
,liberalization,O
,.,O
Sentence: 1856,After,O
,a,O
,long,O
,consumption-driven,O
,upswing,O
,",",O
,Denmark,B-B.GENE
,'s,O
,economy,O
,began,O
,slowing,O
,in,O
,2007,B-B.GENE
,with,O
,the,O
,end,O
,of,O
,a,O
,housing,O
,boom,O
,.,O
Sentence: 1857,Housing,O
,prices,O
,dropped,O
,markedly,O
,in,O
,2008,B-B.GENE
,-,I-I.GENE
,9,I-I.GENE
,.,O
Sentence: 1858,The,O
,global,O
,financial,O
,crisis,O
,has,O
,exacerbated,O
,this,O
,cyclical,O
,slowdown,O
,through,O
,increased,O
,borrowing,O
,costs,O
,and,O
,lower,O
,export,O
,demand,O
,",",O
,consumer,O
,confidence,O
,",",O
,and,O
,investment,O
,.,O
Sentence: 1859,The,O
,global,O
,financial,O
,crises,O
,cut,O
,Danish,B-B.GENE
,GDP,O
,by,O
,0.9,O
,%,O
,in,O
,2008,B-B.GENE
,and,O
,5.2,O
,%,O
,in,O
,2009,B-B.GENE
,.,O
Sentence: 1860,Historically,O
,low,O
,levels,O
,of,O
,unemployment,O
,rose,O
,sharply,O
,with,O
,the,O
,recession,O
,but,O
,remain,O
,below,O
,5,O
,%,O
,",",O
,based,O
,on,O
,the,O
,national,O
,measure,O
,",",O
,about,O
,half,O
,the,O
,level,O
,of,O
,the,O
,EU,B-B.GENE
,;,O
,harmonized,O
,to,O
,OECD,B-B.GENE
,standards,O
,the,O
,unemployment,O
,rate,O
,was,O
,about,O
,8,O
,%,O
,at,O
,the,O
,end,B-B.GENE
,of,I-I.GENE
,2010,I-I.GENE
,.,O
Sentence: 1861,Denmark,B-B.GENE
,made,O
,a,O
,modest,O
,recovery,O
,in,O
,2010,B-B.GENE
,in,O
,part,O
,because,O
,of,O
,increased,O
,government,O
,spending,O
,.,O
Sentence: 1862,An,O
,impending,O
,decline,O
,in,O
,the,O
,ratio,O
,of,O
,workers,O
,to,O
,retirees,O
,will,O
,be,O
,a,O
,major,O
,long-term,O
,issue,O
,.,O
Sentence: 1863,Denmark,B-B.GENE
,maintained,O
,a,O
,healthy,O
,budget,O
,surplus,O
,for,O
,many,O
,years,O
,up,O
,to,O
,2008,B-B.GENE
,",",O
,but,O
,the,O
,budget,O
,balance,O
,swung,O
,into,O
,deficit,O
,during,O
,2009,B-B.GENE
,-,I-I.GENE
,10,I-I.GENE
,.,O
Sentence: 1864,Nonetheless,O
,",",O
,Denmark,B-B.GENE
,'s,O
,fiscal,O
,position,O
,remains,O
,among,O
,the,O
,strongest,O
,in,O
,the,O
,EU,B-B.GENE
,.,O
Sentence: 1865,Despite,O
,previously,O
,meeting,O
,the,O
,criteria,O
,to,O
,join,O
,the,O
,European,B-B.GENE
,Economic,I-I.GENE
,and,I-I.GENE
,Monetary,I-I.GENE
,Union,I-I.GENE
,(,O
,EMU,B-B.GENE
,),O
,",",O
,so,O
,far,O
,Denmark,B-B.GENE
,has,O
,decided,O
,not,O
,to,O
,join,O
,",",O
,although,O
,the,O
,Danish,B-B.GENE
,krone,O
,remains,O
,pegged,O
,to,O
,the,O
,euro,O
,.,O
Sentence: 1866,The,O
,eastern,O
,half,O
,of,O
,the,O
,island,O
,of,O
,New,B-B.GENE
,Guinea,I-I.GENE
,-,O
,second,O
,largest,O
,in,O
,the,O
,world,O
,-,O
,was,O
,divided,O
,between,O
,Germany,B-B.GENE
,(,O
,north,O
,),O
,and,O
,the,O
,UK,B-B.GENE
,(,O
,south,O
,),O
,in,O
,1885,B-B.GENE
,.,O
Sentence: 1867,The,O
,latter,O
,area,O
,was,O
,transferred,O
,to,O
,Australia,B-B.GENE
,in,O
,1902,B-B.GENE
,",",O
,which,O
,occupied,O
,the,O
,northern,O
,portion,O
,during,O
,World,O
,War,O
,I,B-B.GENE
,and,O
,continued,O
,to,O
,administer,O
,the,O
,combined,O
,areas,O
,until,O
,independence,O
,in,O
,1975,B-B.GENE
,.,O
Sentence: 1868,A,O
,nine-year,B-B.GENE
,secessionist,O
,revolt,O
,on,O
,the,O
,island,O
,of,O
,Bougainville,B-B.GENE
,ended,O
,in,O
,1997,B-B.GENE
,after,O
,claiming,O
,some,O
,"20,000",O
,lives,O
,.,O
Sentence: 1869,The,O
,UK,B-B.GENE
,established,O
,a,O
,protectorate,O
,over,O
,the,O
,Solomon,B-B.GENE
,Islands,I-I.GENE
,in,O
,the,O
,1890s,B-B.GENE
,.,O
Sentence: 1870,Some,O
,of,O
,the,O
,most,O
,bitter,O
,fighting,O
,of,O
,World,O
,War,O
,II,B-B.GENE
,occurred,O
,on,O
,this,O
,archipelago,O
,.,O
Sentence: 1871,Self-government,O
,was,O
,achieved,O
,in,O
,1976,B-B.GENE
,and,O
,independence,O
,two,B-B.GENE
,years,O
,later,B-B.GENE
,.,O
Sentence: 1872,Ethnic,O
,violence,O
,",",O
,government,O
,malfeasance,O
,",",O
,and,O
,endemic,O
,crime,O
,have,O
,undermined,O
,stability,O
,and,O
,civil,O
,society,O
,.,O
Sentence: 1873,In,O
,June,B-B.GENE
,2003,I-I.GENE
,",",O
,then,O
,Prime,B-B.GENE
,Minister,I-I.GENE
,Sir,I-I.GENE
,Allan,I-I.GENE
,KEMAKEZA,I-I.GENE
,sought,O
,the,O
,assistance,O
,of,O
,Australia,B-B.GENE
,in,O
,reestablishing,O
,law,O
,and,O
,order,O
,;,O
,the,O
,following,O
,month,O
,",",O
,an,O
,Australian-led,O
,multinational,O
,force,O
,arrived,O
,to,O
,restore,O
,peace,O
,and,O
,disarm,O
,ethnic,O
,militias,O
,.,O
Sentence: 1874,The,O
,Regional,B-B.GENE
,Assistance,I-I.GENE
,Mission,I-I.GENE
,to,O
,the,O
,Solomon,B-B.GENE
,Islands,I-I.GENE
,(,O
,RAMSI,B-B.GENE
,),O
,has,O
,generally,O
,been,O
,effective,O
,in,O
,restoring,O
,law,O
,and,O
,order,O
,and,O
,rebuilding,O
,government,O
,institutions,O
,.,O
Sentence: 1875,THE,O
,OLIVE-TREE,O
,ridiculed,O
,the,O
,Fig-Tree,O
,because,O
,",",O
,while,O
,she,O
,was,O
,green,O
,all,O
,the,O
,year,O
,round,O
,",",O
,the,O
,Fig-Tree,O
,changed,O
,its,O
,leaves,O
,with,O
,the,O
,seasons,O
,.,O
Sentence: 1876,A,O
,shower,O
,of,O
,snow,O
,fell,O
,upon,O
,them,O
,",",O
,and,O
,",",O
,finding,O
,the,O
,Olive,O
,full,O
,of,O
,foliage,O
,",",O
,it,O
,settled,O
,upon,O
,its,O
,branches,O
,and,O
,broke,O
,them,O
,down,O
,with,O
,its,O
,weight,O
,",",O
,at,O
,once,O
,despoiling,O
,it,O
,of,O
,its,O
,beauty,O
,and,O
,killing,O
,the,O
,tree,O
,.,O
Sentence: 1877,But,O
,finding,O
,the,O
,Fig-Tree,O
,denuded,O
,of,O
,leaves,O
,",",O
,the,O
,snow,O
,fell,O
,through,O
,to,O
,the,O
,ground,O
,",",O
,and,O
,did,O
,not,O
,injure,O
,it,O
,at,O
,all,O
,.,O
Sentence: 1878,AN,O
,Editor,O
,who,O
,was,O
,always,O
,vaunting,O
,the,O
,purity,O
,",",O
,enterprise,O
,",",O
,and,O
,fearlessness,O
,of,O
,his,O
,paper,O
,was,O
,pained,O
,to,O
,observe,O
,that,O
,he,O
,got,O
,no,O
,subscribers,O
,.,O
Sentence: 1879,One,O
,day,O
,it,O
,occurred,O
,to,O
,him,O
,to,O
,stop,O
,saying,O
,that,O
,his,O
,paper,O
,was,O
,pure,O
,and,O
,enterprising,O
,and,O
,fearless,O
,",",O
,and,O
,make,O
,it,O
,so,O
,.,O
Sentence: 1880,"""",O
,If,O
,these,O
,are,O
,not,O
,good,O
,qualities,O
,",",O
,"""",O
,he,O
,reasoned,O
,",",O
,"""",O
,it,O
,is,O
,folly,O
,to,O
,claim,O
,them,O
,.,O
,"""",O
Sentence: 1881,Under,O
,the,O
,new,O
,policy,O
,he,O
,got,O
,so,O
,many,O
,subscribers,O
,that,O
,his,O
,rivals,O
,endeavoured,O
,to,O
,discover,O
,the,O
,secret,O
,of,O
,his,O
,prosperity,O
,",",O
,but,O
,he,O
,kept,O
,it,O
,",",O
,and,O
,when,O
,he,O
,died,O
,it,O
,died,O
,with,O
,him,O
,.,O
Sentence: 1882,On,O
,July,B-B.GENE
,8,I-I.GENE
,",",I-I.GENE
,1947,I-I.GENE
,",",O
,witnesses,O
,claim,O
,a,O
,spaceship,O
,with,O
,five,O
,aliens,O
,aboard,O
,crashed,O
,on,O
,a,O
,sheep-and-cattle,O
,ranch,O
,outside,O
,Roswell,B-B.GENE
,",",O
,an,O
,incident,O
,they,O
,say,O
,has,O
,been,O
,covered,O
,up,O
,by,O
,the,O
,military,O
,.,O
Sentence: 1883,March,B-B.GENE
,31,I-I.GENE
,",",I-I.GENE
,1948,I-I.GENE
,",",I-I.GENE
,nine,I-I.GENE
,months,O
,after,O
,that,B-B.GENE
,day,I-I.GENE
,",",O
,Al,B-B.GENE
,Gore,I-I.GENE
,was,O
,born,O
,.,O
Sentence: 1884,That,O
,clears,O
,up,O
,a,O
,lot,O
,of,O
,things,O
,.,O
Sentence: 1885,Venezuelan,B-B.GENE
,President,B-B.GENE
,Hugo,I-I.GENE
,Chavez,I-I.GENE
,has,O
,rallied,O
,hundreds,O
,of,O
,thousands,O
,of,O
,supporters,O
,in,O
,Caracas,B-B.GENE
,in,O
,advance,O
,of,O
,the,O
,December,B-B.GENE
,3,I-I.GENE
,presidential,O
,vote,O
,.,O
Sentence: 1886,Mr.,B-B.GENE
,Chavez,I-I.GENE
,told,O
,the,O
,crowd,O
,Sunday,B-B.GENE
,that,O
,his,O
,goal,O
,is,O
,not,O
,to,O
,merely,O
,win,O
,",",O
,but,O
,to,O
,outdo,O
,previous,O
,triumphs,O
,in,O
,a,O
,way,O
,that,O
,is,O
,overwhelming,O
,and,O
,crushing,O
,.,O
Sentence: 1887,Polls,O
,show,O
,Mr.,B-B.GENE
,Chavez,I-I.GENE
,well,O
,ahead,O
,of,O
,his,O
,opponent,O
,Manuel,B-B.GENE
,Rosales,I-I.GENE
,.,O
Sentence: 1888,Mr.,B-B.GENE
,Chavez,I-I.GENE
,has,O
,built,O
,strong,O
,support,O
,in,O
,Venezuela,B-B.GENE
,for,O
,his,O
,criticism,O
,of,O
,the,O
,Bush,B-B.GENE
,administration,O
,and,O
,for,O
,programs,O
,he,O
,says,O
,will,O
,improve,O
,the,O
,lives,O
,of,O
,the,O
,nation,O
,'s,O
,poor,O
,.,O
Sentence: 1889,Mr.,B-B.GENE
,Rosales,I-I.GENE
,is,O
,the,O
,governor,O
,of,O
,Zulia,B-B.GENE
,state,O
,.,O
Sentence: 1890,He,O
,has,O
,criticized,O
,Chavez,B-B.GENE
,',O
,ties,O
,to,O
,Cuba,B-B.GENE
,'s,O
,Fidel,B-B.GENE
,Castro,I-I.GENE
,",",O
,saying,O
,Venezuelans,B-B.GENE
,want,O
,modernity,O
,",",O
,not,O
,the,O
,Cubanization,O
,of,O
,their,O
,country,O
,.,O
Sentence: 1891,Mr.,B-B.GENE
,Rosales,I-I.GENE
,held,O
,a,O
,campaign,O
,rally,O
,Saturday,B-B.GENE
,that,O
,also,O
,attracted,O
,hundreds,O
,of,O
,thousands,O
,of,O
,supporters,O
,.,O
Sentence: 1892,Officials,O
,say,O
,a,O
,journalist,O
,with,O
,state-controlled,O
,Russian,B-B.GENE
,television,O
,was,O
,found,O
,dead,O
,in,O
,his,O
,Moscow,B-B.GENE
,apartment,O
,early,O
,Friday,B-B.GENE
,.,O
Sentence: 1893,Firefighters,O
,who,O
,came,O
,to,O
,put,O
,out,O
,a,O
,fire,O
,at,O
,his,O
,apartment,O
,found,O
,the,O
,body,O
,of,O
,32-year-old,B-B.GENE
,Ilyas,B-B.GENE
,Shurpayev,I-I.GENE
,.,O
Sentence: 1894,Police,O
,said,O
,he,O
,appeared,O
,to,O
,have,O
,been,O
,strangled,O
,with,O
,a,O
,belt,O
,and,O
,had,O
,multiple,O
,stab,O
,wounds,O
,.,O
Sentence: 1895,Shurpayev,B-B.GENE
,moved,O
,to,O
,Moscow,B-B.GENE
,from,O
,the,O
,mostly,O
,Muslim,O
,Dagestan,O
,province,O
,and,O
,had,O
,reported,O
,extensively,O
,from,O
,Russia,B-B.GENE
,'s,O
,violence-ridden,O
,North,B-B.GENE
,Caucasus,I-I.GENE
,region,O
,and,O
,neighboring,O
,areas,O
,of,O
,Georgia,B-B.GENE
,.,O
Sentence: 1896,More,O
,than,O
,a,O
,dozen,O
,journalists,O
,have,O
,been,O
,slain,O
,in,O
,contract-style,O
,killings,O
,in,O
,Russia,B-B.GENE
,since,B-B.GENE
,2000,I-I.GENE
,.,O
Sentence: 1897,Many,O
,journalists,O
,appear,O
,to,O
,have,O
,been,O
,targeted,O
,for,O
,beatings,O
,and,O
,killings,O
,because,O
,of,O
,their,O
,attempts,O
,to,O
,report,O
,on,O
,allegations,O
,of,O
,official,O
,corruption,O
,.,O
Sentence: 1898,Iranian,B-B.GENE
,state,O
,media,O
,are,O
,reporting,O
,that,O
,Iran,B-B.GENE
,is,O
,operating,O
,nearly,O
,500,O
,new,O
,uranium-enriching,O
,centrifuges,O
,at,O
,its,O
,Natanz,B-B.GENE
,nuclear,O
,facility,O
,.,O
Sentence: 1899,The,O
,Islamic,B-B.GENE
,Republic,I-I.GENE
,News,I-I.GENE
,Agency,I-I.GENE
,quoted,O
,Friday,B-B.GENE
,an,O
,unnamed,O
,source,O
,familiar,O
,with,O
,the,O
,program,O
,as,O
,saying,O
,that,O
,the,O
,centrifuges,O
,are,O
,part,O
,of,O
,"3,000",O
,installed,O
,last,O
,year,O
,at,O
,the,O
,complex,O
,.,O
Sentence: 1900,On,O
,Tuesday,B-B.GENE
,",",O
,Iranian,B-B.GENE
,President,B-B.GENE
,Mahmoud,I-I.GENE
,Ahmadinejad,I-I.GENE
,announced,O
,Tehran,B-B.GENE
,plans,O
,to,O
,install,O
,"6,000",O
,new,O
,centrifuges,O
,at,O
,Natanz,B-B.GENE
,.,O
Sentence: 1901,Meanwhile,O
,",",O
,a,O
,senior,O
,Iranian,B-B.GENE
,nuclear,O
,official,O
,denied,O
,Iran,B-B.GENE
,is,O
,having,O
,technical,O
,difficulties,O
,in,O
,expanding,O
,its,O
,nuclear,O
,activities,O
,.,O
Sentence: 1902,Iran,B-B.GENE
,currently,O
,faces,O
,three,O
,sets,O
,of,O
,United,B-B.GENE
,Nations,I-I.GENE
,Security,I-I.GENE
,Council,I-I.GENE
,sanctions,O
,and,O
,international,O
,isolation,O
,for,O
,its,O
,refusal,O
,to,O
,halt,O
,uranium,O
,enrichment,O
,",",O
,which,O
,can,O
,be,O
,used,O
,in,O
,building,O
,nuclear,O
,weapons,O
,.,O
Sentence: 1903,The,O
,United,B-B.GENE
,States,I-I.GENE
,has,O
,accused,O
,Iran,B-B.GENE
,of,O
,secretly,O
,trying,O
,to,O
,develop,O
,nuclear,O
,weapons,O
,.,O
Sentence: 1904,Iran,B-B.GENE
,says,O
,its,O
,nuclear,O
,program,O
,is,O
,for,O
,peaceful,O
,purposes,O
,.,O
Sentence: 1905,Authorities,O
,in,O
,Afghanistan,B-B.GENE
,say,O
,four,O
,policemen,O
,were,O
,killed,O
,and,O
,four,O
,others,O
,wounded,O
,by,O
,militants,O
,who,O
,attacked,O
,a,O
,security,O
,checkpoint,O
,in,O
,southern,O
,Kandahar,B-B.GENE
,province,O
,.,O
Sentence: 1906,Police,O
,say,O
,one,O
,militant,O
,also,O
,was,O
,killed,O
,during,O
,the,O
,assault,O
,-,O
,a,O
,drive-by,O
,shooting,O
,-,O
,late,O
,Sunday,B-B.GENE
,in,O
,Maywand,B-B.GENE
,district,O
,",",O
,west,O
,of,O
,Kandahar,B-B.GENE
,city,O
,.,O
Sentence: 1907,Less,B-B.GENE
,than,I-I.GENE
,24,I-I.GENE
,hours,O
,earlier,O
,",",O
,two,O
,U.S.,B-B.GENE
,soldiers,O
,were,O
,wounded,O
,in,O
,an,O
,attack,O
,on,O
,their,O
,patrol,O
,in,O
,southern,O
,Zabul,B-B.GENE
,province,O
,.,O
Sentence: 1908,Two,B-B.GENE
,weeks,O
,ago,O
,",",O
,American,B-B.GENE
,and,O
,Afghan,B-B.GENE
,forces,O
,launched,O
,a,O
,winter,O
,offensive,O
,",",O
,dubbed,O
,"""",O
,Operation,B-B.GENE
,Lightning,I-I.GENE
,Freedom,I-I.GENE
,"""",O
,",",O
,to,O
,hunt,O
,for,O
,Taleban,B-B.GENE
,militants,O
,ahead,O
,of,O
,planned,O
,parliamentary,O
,elections,O
,next,O
,year,O
,.,O
Sentence: 1909,The,O
,operation,O
,is,O
,aimed,O
,at,O
,strengthening,O
,security,O
,to,O
,ensure,O
,that,O
,the,O
,parliamentary,O
,election,O
,",",O
,in,O
,about,B-B.GENE
,four,I-I.GENE
,months,O
,",",O
,can,O
,be,O
,conducted,O
,as,O
,smoothly,O
,as,O
,Afghanistan,B-B.GENE
,'s,O
,landmark,O
,presidential,O
,ballot,O
,in,O
,October,B-B.GENE
,.,O
Sentence: 1910,Australian,B-B.GENE
,Prime,B-B.GENE
,Minister,I-I.GENE
,John,I-I.GENE
,Howard,I-I.GENE
,says,O
,his,O
,government,O
,has,O
,received,O
,information,O
,about,O
,a,O
,specific,O
,terror,O
,threat,O
,against,O
,the,O
,country,O
,.,O
Sentence: 1911,Mr.,B-B.GENE
,Howard,I-I.GENE
,told,O
,a,O
,news,O
,conference,O
,Wednesday,B-B.GENE
,",",O
,the,O
,government,O
,received,O
,information,O
,this,O
,week,O
,that,O
,caused,O
,"""",O
,serious,O
,concern,O
,.,O
,"""",O
Sentence: 1912,He,O
,would,O
,not,O
,provide,O
,details,O
,.,O
Sentence: 1913,The,O
,prime,B-B.GENE
,minister,O
,said,O
,he,O
,would,O
,try,O
,to,O
,push,O
,new,O
,anti-terror,O
,legislation,O
,through,O
,parliament,B-B.GENE
,Wednesday,B-B.GENE
,",",O
,to,O
,help,O
,law,O
,enforcement,O
,agencies,O
,fight,O
,the,O
,threat,O
,.,O
Sentence: 1914,Counter-terrorism,O
,laws,O
,under,O
,consideration,O
,in,O
,Australia,B-B.GENE
,would,O
,allow,O
,suspects,O
,to,O
,be,O
,electronically,O
,watched,O
,or,O
,held,O
,in,O
,custody,O
,for,O
,up,O
,to,O
,14,O
,days,O
,without,O
,charge,O
,.,O
Sentence: 1915,They,O
,would,O
,also,O
,create,O
,tighter,O
,checks,O
,on,O
,citizenship,O
,applicants,O
,and,O
,authorize,O
,jail,O
,terms,O
,for,O
,inciting,O
,violence,O
,.,O
Sentence: 1916,Rights,O
,organizations,O
,have,O
,criticized,O
,the,O
,measures,O
,",",O
,saying,O
,they,O
,threaten,O
,civil,O
,liberties,O
,and,O
,violate,O
,international,O
,law,O
,.,O
Sentence: 1917,U.S.,B-B.GENE
,Senate,I-I.GENE
,investigators,O
,say,O
,the,O
,former,O
,head,O
,of,O
,the,O
,U.N.,B-B.GENE
,oil-for-food,O
,program,O
,for,O
,Iraq,B-B.GENE
,may,O
,have,O
,netted,O
,more,O
,than,O
,$,O
,1,O
,million,O
,through,O
,oil,O
,deals,O
,with,O
,Saddam,B-B.GENE
,Hussein,I-I.GENE
,'s,O
,government,O
,.,O
Sentence: 1918,A,O
,Senate,B-B.GENE
,panel,O
,has,O
,released,O
,Iraqi,B-B.GENE
,Oil,B-B.GENE
,Ministry,I-I.GENE
,documents,O
,that,O
,suggest,O
,program,O
,chief,O
,Benon,B-B.GENE
,Sevan,I-I.GENE
,was,O
,given,O
,the,O
,right,O
,to,O
,sell,O
,Iraqi,B-B.GENE
,oil,O
,contracts,O
,.,O
Sentence: 1919,The,O
,panel,O
,began,O
,hearings,O
,Tuesday,B-B.GENE
,on,O
,allegations,O
,of,O
,corruption,O
,in,O
,the,O
,now-defunct,O
,United,B-B.GENE
,Nations-run,I-I.GENE
,program,O
,.,O
Sentence: 1920,A,O
,U.N.,B-B.GENE
,commission,O
,headed,O
,by,O
,former,O
,U.S.,B-B.GENE
,Federal,I-I.GENE
,Reserve,I-I.GENE
,Chairman,I-I.GENE
,Paul,I-I.GENE
,Volcker,I-I.GENE
,is,O
,conducting,O
,a,O
,separate,O
,investigation,O
,into,O
,whether,O
,Mr.,B-B.GENE
,Sevan,I-I.GENE
,received,O
,money,O
,through,O
,the,O
,program,O
,.,O
Sentence: 1921,The,O
,commission,O
,'s,O
,preliminary,O
,report,O
,said,O
,Mr.,B-B.GENE
,Sevan,I-I.GENE
,solicited,O
,oil,O
,deals,O
,for,O
,a,O
,Panamanian,B-B.GENE
,company,O
,",",O
,an,O
,act,O
,the,O
,commission,O
,called,O
,a,O
,"""",O
,conflict,O
,of,O
,interest,O
,.,O
,"""",O
Sentence: 1922,Mr.,B-B.GENE
,Sevan,I-I.GENE
,has,O
,repeatedly,O
,denied,O
,any,O
,wrongdoing,O
,.,O
Sentence: 1923,The,O
,death,O
,toll,O
,from,O
,a,O
,gas,O
,explosion,O
,at,O
,a,O
,Chinese,B-B.GENE
,coal,O
,mine,O
,has,O
,climbed,O
,to,O
,87,O
,",",O
,with,O
,rescuers,O
,still,O
,searching,O
,for,O
,21,O
,miners,O
,.,O
Sentence: 1924,Officials,O
,with,O
,the,O
,local,O
,coal,O
,mine,O
,safety,O
,bureau,O
,said,O
,Friday,B-B.GENE
,that,O
,gas,O
,density,O
,in,O
,the,O
,mine,O
,is,O
,so,O
,high,O
,it,O
,makes,O
,rescue,O
,efforts,O
,dangerous,O
,.,O
Sentence: 1925,The,O
,latest,O
,explosion,O
,happened,O
,Wednesday,B-B.GENE
,at,O
,the,O
,Liuguantun,B-B.GENE
,mine,O
,near,O
,Tangshan,B-B.GENE
,city,O
,in,O
,Hebei,B-B.GENE
,province,O
,.,O
Sentence: 1926,Only,O
,30,O
,miners,O
,are,O
,known,O
,to,O
,have,O
,survived,O
,the,O
,blast,O
,.,O
Sentence: 1927,China,B-B.GENE
,'s,O
,mines,O
,are,O
,the,O
,deadliest,O
,in,O
,the,O
,world,O
,.,O
Sentence: 1928,Thousands,O
,of,O
,miners,O
,are,O
,killed,O
,each,B-B.GENE
,year,O
,.,O
Sentence: 1929,On,O
,Tuesday,B-B.GENE
,",",O
,rescuers,O
,recovered,O
,the,O
,body,O
,of,O
,the,O
,last,O
,miner,O
,missing,O
,in,O
,a,O
,November,B-B.GENE
,27,I-I.GENE
,coal,O
,dust,O
,explosion,O
,in,O
,Heilongjiang,B-B.GENE
,province,O
,",",O
,bringing,O
,the,O
,number,O
,of,O
,deaths,O
,in,O
,that,O
,blast,O
,to,O
,171,O
,.,O
Sentence: 1930,China,B-B.GENE
,'s,O
,Xinhua,B-B.GENE
,news,O
,agency,O
,reports,O
,the,O
,top,O
,Communist,B-B.GENE
,Party,I-I.GENE
,official,O
,in,O
,a,O
,northern,O
,Chinese,B-B.GENE
,city,O
,and,O
,26,O
,other,O
,officials,O
,have,O
,gone,O
,on,O
,trial,O
,for,O
,their,O
,alleged,O
,involvement,O
,in,O
,a,O
,deadly,O
,attack,O
,on,O
,a,O
,shantytown,O
,.,O
Sentence: 1931,More,O
,than,O
,200,O
,people,O
,attended,O
,the,O
,opening,O
,of,O
,the,O
,trial,O
,in,O
,Hebei,B-B.GENE
,province,O
,.,O
Sentence: 1932,The,O
,news,O
,agency,O
,says,O
,last,O
,June,B-B.GENE
,",",O
,hundreds,O
,of,O
,apparently,O
,hired,O
,thugs,O
,armed,O
,with,O
,guns,O
,",",O
,clubs,O
,and,O
,knives,O
,killed,O
,six,O
,people,O
,and,O
,injured,O
,dozens,O
,of,O
,others,O
,protesting,O
,land,O
,seizures,O
,in,O
,the,O
,village,O
,of,O
,Shengyou,B-B.GENE
,.,O
Sentence: 1933,Villagers,O
,were,O
,angry,O
,over,O
,the,O
,low,O
,compensation,O
,officials,O
,offered,O
,for,O
,their,O
,land,O
,.,O
Sentence: 1934,Such,O
,disputes,O
,have,O
,become,O
,more,O
,common,O
,as,O
,Chinese,B-B.GENE
,developers,O
,turn,O
,residential,O
,and,O
,farm,O
,land,O
,into,O
,shopping,O
,malls,O
,",",O
,apartment,O
,buildings,O
,and,O
,other,O
,projects,O
,.,O
Sentence: 1935,Residents,O
,often,O
,accuse,O
,authorities,O
,of,O
,forcing,O
,them,O
,off,O
,land,O
,without,O
,proper,O
,compensation,O
,.,O
Sentence: 1936,The,O
,author,O
,of,O
,new,O
,book,O
,about,O
,Burmese,B-B.GENE
,military,O
,ruler,O
,Than,O
,Shwe,O
,describes,O
,the,O
,general,O
,as,O
,smarter,O
,and,O
,better,O
,informed,O
,than,O
,most,O
,people,O
,realize,O
,",",O
,but,O
,also,O
,ruthless,O
,and,O
,adept,O
,at,O
,manipulating,O
,others,O
,.,O
Sentence: 1937,During,O
,interviews,O
,promoting,O
,the,O
,book,O
,",",O
,entitled,O
,Unmasking,O
,Than,O
,Shwe,O
,",",O
,British,B-B.GENE
,journalist,O
,Benedict,B-B.GENE
,Rogers,I-I.GENE
,said,O
,he,O
,relied,O
,on,O
,conversations,O
,with,O
,Burmese,B-B.GENE
,military,O
,defectors,O
,and,O
,foreign,O
,diplomats,O
,to,O
,gain,O
,an,O
,insight,O
,into,O
,one,O
,of,O
,the,O
,world,O
,'s,O
,most,O
,secretive,O
,leaders,O
,.,O
Sentence: 1938,Rogers,B-B.GENE
,says,O
,Than,O
,Shwe,O
,'s,O
,reputed,O
,interest,O
,in,O
,astrology,O
,should,O
,not,O
,lead,O
,outsiders,O
,to,O
,underestimate,O
,him,O
,.,O
Sentence: 1939,He,O
,said,O
,the,O
,general,O
,is,O
,an,O
,astute,O
,judge,O
,of,O
,people,O
,and,O
,trained,O
,in,O
,psychological,O
,warfare,O
,",",O
,making,O
,him,O
,an,O
,expert,O
,at,O
,divide-and-rule,O
,tactics,O
,.,O
Sentence: 1940,The,O
,author,O
,says,O
,no,O
,one,O
,should,O
,believe,O
,that,O
,planned,O
,elections,O
,this,O
,year,O
,will,O
,loosen,O
,Than,O
,Shwe,O
,'s,O
,grip,O
,on,O
,power,O
,.,O
Sentence: 1941,Rogers,B-B.GENE
,also,O
,says,O
,the,O
,actions,O
,documented,O
,in,O
,his,O
,book,O
,provide,O
,ample,O
,grounds,O
,for,O
,Than,O
,Shwe,O
,to,O
,be,O
,brought,O
,to,O
,trial,O
,for,O
,war,O
,crimes,O
,and,O
,crimes,O
,against,O
,humanity,O
,.,O
Sentence: 1942,Israel,B-B.GENE
,has,O
,re-opened,O
,its,O
,border,O
,crossings,O
,with,O
,the,O
,Gaza,B-B.GENE
,Strip,I-I.GENE
,.,O
Sentence: 1943,Military,O
,spokesman,O
,Peter,B-B.GENE
,Lerner,I-I.GENE
,says,O
,the,O
,Sufa,B-B.GENE
,",",O
,Karni,B-B.GENE
,and,O
,the,O
,Nahal,B-B.GENE
,Oz,I-I.GENE
,crossings,O
,opened,O
,Wednesday,B-B.GENE
,.,O
Sentence: 1944,He,O
,said,O
,cement,O
,shipments,O
,will,O
,delivered,O
,for,O
,the,O
,first,O
,time,O
,in,O
,a,O
,year,O
,into,O
,the,O
,Gaza,B-B.GENE
,Strip,I-I.GENE
